id,abbr,VertexX,VertexY
4,CA,17,134
4,CA,18,137
4,CA,19,140
4,CA,19,142
4,CA,19,142
4,CA,19,143
4,CA,22,147
4,CA,22,149
4,CA,21,150
4,CA,20,151
4,CA,21,156
4,CA,22,158
4,CA,23,160
4,CA,25,160
4,CA,25,162
4,CA,25,164
4,CA,23,165
4,CA,23,165
4,CA,22,167
4,CA,23,169
4,CA,25,172
4,CA,25,175
4,CA,26,178
4,CA,27,179
4,CA,29,183
4,CA,30,184
4,CA,31,186
4,CA,31,187
4,CA,31,188
4,CA,31,190
4,CA,30,194
4,CA,29,195
4,CA,31,196
4,CA,34,197
4,CA,36,198
4,CA,38,199
4,CA,40,199
4,CA,42,201
4,CA,44,204
4,CA,44,205
4,CA,47,206
4,CA,49,207
4,CA,50,208
4,CA,51,210
4,CA,50,211
4,CA,50,211
4,CA,52,212
4,CA,53,212
4,CA,56,211
4,CA,58,213
4,CA,58,215
4,CA,60,217
4,CA,60,219
4,CA,60,224
4,CA,61,226
4,CA,67,227
4,CA,78,228
4,CA,86,229
5,CO,228,192
5,CO,230,140
5,CO,163,133
5,CO,155,185
5,CO,228,192
6,CT,524,107
6,CT,522,98
6,CT,519,98
6,CT,506,101
6,CT,507,103
6,CT,508,108
6,CT,508,113
6,CT,507,115
6,CT,508,116
6,CT,511,113
6,CT,513,112
6,CT,514,110
6,CT,515,110
6,CT,517,110
6,CT,520,109
6,CT,524,107
7,DE,495,137
7,DE,495,136
7,DE,496,134
7,DE,494,134
7,DE,494,135
7,DE,492,136
7,DE,493,139
7,DE,494,142
7,DE,496,148
7,DE,497,152
7,DE,500,152
7,DE,503,151
7,DE,502,147
7,DE,502,147
7,DE,499,146
7,DE,499,143
7,DE,497,140
7,DE,496,139
7,DE,495,137
7,DE,495,137
8,FL,455,263
8,FL,457,268
8,FL,459,274
8,FL,463,279
8,FL,464,283
8,FL,467,286
8,FL,470,289
8,FL,471,290
8,FL,470,291
8,FL,470,292
8,FL,472,296
8,FL,473,298
8,FL,475,301
8,FL,477,305
8,FL,479,310
8,FL,481,314
8,FL,481,321
8,FL,481,322
8,FL,481,325
8,FL,479,325
8,FL,479,326
8,FL,479,328
8,FL,479,329
8,FL,480,330
8,FL,478,332
8,FL,476,333
8,FL,474,333
8,FL,473,334
8,FL,472,335
8,FL,471,334
8,FL,470,334
8,FL,470,332
8,FL,469,330
8,FL,467,327
8,FL,465,325
8,FL,463,325
8,FL,463,326
8,FL,461,323
8,FL,460,321
8,FL,459,319
8,FL,458,318
8,FL,457,319
8,FL,455,319
8,FL,454,316
8,FL,452,314
8,FL,451,311
8,FL,449,309
8,FL,447,307
8,FL,448,305
8,FL,451,302
8,FL,450,301
8,FL,448,300
8,FL,446,301
8,FL,447,301
8,FL,448,302
8,FL,448,304
8,FL,447,305
8,FL,446,302
8,FL,445,299
8,FL,445,298
8,FL,446,295
8,FL,446,289
8,FL,444,287
8,FL,443,285
8,FL,440,284
8,FL,439,284
8,FL,438,283
8,FL,436,281
8,FL,435,280
8,FL,434,279
8,FL,432,277
8,FL,430,275
8,FL,428,275
8,FL,427,275
8,FL,424,275
8,FL,424,277
